local_datetime,site_id,num_days,meter_cost,demand_rate,kW,demand_cost,value,energy_cost,avg_energy_rate,total_cost
2012-06-30,153,30,137.9877,21.63,273.5604,5917.111452,94793.53769999974,17176.5890312412,0.18119999999999076,23231.688183241204
2012-06-30,186,30,137.9877,21.63,392.70399999999995,8494.187519999998,111033.78219999444,20119.32133463991,0.18119999999999076,28751.49655463991
2012-06-30,197,30,137.9877,21.63,449.6544,9726.024672,88677.21830000081,16068.3119559598,0.18119999999999076,25932.3243279598
2012-06-30,213,30,137.9877,21.63,148.9304,3221.3645519999995,22283.61079999992,4037.79027695995,0.18119999999999076,7397.14252895995
2012-06-30,214,30,137.9877,21.63,415.5636,8988.640668,49794.16200000019,9022.702154399607,0.18119999999999076,18149.330522399607
2012-06-30,217,30,137.9877,21.63,382.6916,8277.619308,160689.65980000253,29116.96635576003,0.18119999999999076,37532.57336376003
2012-06-30,218,30,137.9877,21.63,453.53920000000005,9810.052896000001,130449.32370000002,23637.41745444051,0.18119999999999076,33585.45805044052
2012-06-30,224,30,137.9877,21.63,446.5696,9659.300448,133003.94179999863,24100.31425415992,0.18119999999999076,33897.60240215992
2012-06-30,228,30,137.9877,21.63,114.7292,2481.592596,26203.669300000645,4748.1048771602555,0.18119999999999076,7367.685173160255
2012-06-30,236,30,137.9877,21.63,177.6556,3842.690628,42674.45990000046,7732.612133879761,0.18119999999999076,11713.29046187976
2012-06-30,259,30,137.9877,21.63,516.2048,11165.509823999999,114410.83189999977,20731.24274028005,0.18119999999999076,32034.74026428005
2012-06-30,270,30,137.9877,21.63,335.416,7255.04808,140839.24899999707,25520.07191880052,0.18119999999999076,32913.10769880052
2012-06-30,275,30,137.9877,21.63,249.3324,5393.0598119999995,68312.9010000002,12378.297661200444,0.18119999999999076,17909.345173200443
2012-07-31,88,31,142.58729,21.63,225.39319999999998,4875.254915999999,74384.40510000374,13478.454204119867,0.18119999999999073,18496.296410119867
2012-07-31,92,31,142.58729,21.63,69.65039999999999,1506.5381519999996,25991.21059999804,4709.607360719901,0.18119999999999073,6358.732802719902
2012-07-31,99,31,142.58729,21.63,276.92719999999997,5989.935335999999,57105.129999999335,10347.449556000074,0.18119999999999073,16479.97218200007
2012-07-31,100,31,142.58729,21.63,207.9936,4498.901567999999,33605.14490000172,6089.252255879899,0.18119999999999073,10730.7411138799
2012-07-31,101,31,142.58729,21.63,564.5604000000001,12211.441452000001,260424.7112999987,47188.957687559545,0.18119999999999073,59542.98642955955
2012-07-31,103,31,142.58729,21.63,450.9172,9753.339036,137789.59040000165,24967.47378048034,0.18119999999999073,34863.40010648034
2012-07-31,109,31,142.58729,21.63,280.37559999999996,6064.524227999999,110845.2162999997,20085.15319356002,0.18119999999999073,26292.26471156002
2012-07-31,111,31,142.58729,21.63,220.67440000000002,4773.187272,72827.2815000021,13196.303407800988,0.18119999999999073,18112.077969800986
2012-07-31,116,31,142.58729,21.63,455.1524,9844.946412,172697.8952999962,31292.858628359223,0.18119999999999073,41280.392330359224
2012-07-31,136,31,142.58729,21.63,280.124,6059.08212,67011.24970000084,12142.438445639757,0.18119999999999073,18344.107855639755
2012-07-31,137,31,142.58729,21.63,343.77639999999997,7435.883531999999,101950.75619999807,18473.47702344008,0.18119999999999073,26051.947845440078
2012-07-31,144,31,142.58729,21.63,142.192,3075.61296,32924.0063000056,5965.829941559887,0.18119999999999073,9184.030191559887
2012-07-31,153,31,142.58729,21.63,246.204,5325.39252,97296.52560000306,17630.13043872088,0.18119999999999073,23098.11024872088
2012-07-31,186,31,142.58729,21.63,345.434,7471.73742,120611.94249999133,21854.883981000872,0.18119999999999073,29469.208691000873
2012-07-31,197,31,142.58729,21.63,416.3924,9006.567611999999,73920.7083000004,13394.432343959488,0.18119999999999073,22543.587245959487
2012-07-31,213,31,142.58729,21.63,95.40039999999999,2063.5106519999995,24088.394799999915,4364.817137759951,0.18119999999999073,6570.9150797599505
2012-07-31,214,31,142.58729,21.63,389.928,8434.14264,52574.617200001376,9526.520636639736,0.18119999999999073,18103.250566639734
2012-07-31,217,31,142.58729,21.63,407.924,8823.39612,210330.32899999668,38111.855614799395,0.18119999999999073,47077.839024799396
2012-07-31,218,31,142.58729,21.63,448.9116,9709.957908,153931.6016999987,27892.406228040167,0.18119999999999073,37744.95142604016
2012-07-31,224,31,142.58729,21.63,457.11839999999995,9887.470991999999,177175.02789999847,32104.115055480397,0.18119999999999073,42134.173337480395
2012-07-31,228,31,142.58729,21.63,78.64080000000001,1701.000504,19940.811199999847,3613.2749894402355,0.18119999999999073,5456.862783440236
2012-07-31,236,31,142.58729,21.63,190.9948,4131.217524,44766.85329999977,8111.75381795981,0.18119999999999073,12385.55863195981
2012-07-31,259,31,142.58729,21.63,349.2172,7553.568036,91670.60639999941,16610.713879680312,0.18119999999999073,24306.869205680312
2012-07-31,270,31,142.58729,21.63,357.53200000000004,7733.417160000001,184347.68669999545,33403.800830040986,0.18119999999999073,41279.80528004099
2012-07-31,275,31,142.58729,21.63,256.9204,5557.188251999999,68238.91699999972,12364.891760399563,0.18119999999999073,18064.66730239956
2012-08-31,88,31,142.58729,21.63,246.7464,5337.124632,86447.14460000521,15664.222601519568,0.18119999999999073,21143.93452351957
2012-08-31,92,31,142.58729,21.63,56.9868,1232.624484,23717.06299999878,4297.531815599736,0.18119999999999073,5672.743589599736
2012-08-31,99,31,142.58729,21.63,309.5684,6695.964492,80703.42790000142,14623.461135480124,0.18119999999999073,21462.012917480122
2012-08-31,100,31,142.58729,21.63,362.4132,7838.997516,61147.864899996806,11079.993119880304,0.18119999999999073,19061.577925880305
2012-08-31,101,31,142.58729,21.63,816.1584,17653.506192,313121.2170000027,56737.56452039966,0.18119999999999073,74533.65800239966
2012-08-31,103,31,142.58729,21.63,759.4396,16426.678548,181704.16149999943,32924.79406380012,0.18119999999999073,49494.05990180012
2012-08-31,109,31,142.58729,21.63,396.6292,8579.089596,135245.3567999978,24506.458652160065,0.18119999999999073,33228.135538160066
2012-08-31,111,31,142.58729,21.63,241.58079999999998,5225.392703999999,84637.55860000185,15336.325618320654,0.18119999999999073,20704.30561232065
2012-08-31,116,31,142.58729,21.63,608.4176,13160.072687999998,207153.87379999383,37536.28193255896,0.18119999999999073,50838.94191055896
2012-08-31,136,31,142.58729,21.63,472.7188,10224.907643999999,99467.77650000136,18023.561101800224,0.18119999999999073,28391.056035800222
2012-08-31,137,31,142.58729,21.63,358.9848,7764.841224,100840.88670000143,18272.368670040047,0.18119999999999073,26179.797184040046
2012-08-31,144,31,142.58729,21.63,306.8352,6636.845375999999,52343.93780000089,9484.72152936003,0.18119999999999073,16264.154195360028
2012-08-31,153,31,142.58729,21.63,252.5172,5461.947036,100486.63109999997,18208.177555320286,0.18119999999999073,23812.711881320283
2012-08-31,186,31,142.58729,21.63,363.6144,7864.979471999999,116272.03999998802,21068.493648000756,0.18119999999999073,29076.060410000755
2012-08-31,197,31,142.58729,21.63,453.35080000000005,9805.977804,108898.63569999993,19732.432788839655,0.18119999999999073,29680.997882839656
2012-08-31,213,31,142.58729,21.63,302.3656,6540.167927999999,62414.858200001494,11309.57230584009,0.18119999999999073,17992.32752384009
2012-08-31,214,31,142.58729,21.63,442.09839999999997,9562.588392,79618.15479999916,14426.80964975976,0.18119999999999073,24131.98533175976
2012-08-31,217,31,142.58729,21.63,386.89639999999997,8368.569131999999,189969.89369999658,34422.54473843967,0.18119999999999073,42933.70116043967
2012-08-31,218,31,142.58729,21.63,657.1700000000001,14214.5871,194280.44229999647,35203.616144759726,0.18119999999999073,49560.790534759726
2012-08-31,224,31,142.58729,21.63,570.5188,12340.321644000001,189089.93500000043,34263.09622200015,0.18119999999999073,46746.00515600016
2012-08-31,228,31,142.58729,21.63,195.79399999999998,4235.024219999999,47091.98299999981,8533.067319599952,0.18119999999999073,12910.67882959995
2012-08-31,236,31,142.58729,21.63,304.9852,6596.829876,61634.53239999939,11168.177270879947,0.18119999999999073,17907.594436879946
2012-08-31,259,31,142.58729,21.63,450.934,9753.70242,130498.2576000027,23646.284277120467,0.18119999999999073,33542.573987120464
2012-08-31,270,31,142.58729,21.63,339.1024,7334.784911999999,166502.42689999208,30170.239754279675,0.18119999999999073,37647.611956279674
2012-08-31,275,31,142.58729,21.63,219.52079999999998,4748.234903999999,74634.03779999872,13523.687649359466,0.18119999999999073,18414.509843359465
2012-09-30,88,30,137.9877,21.63,258.60880000000003,5593.708344000001,64092.40240000863,11613.543314880699,0.18119999999999076,17345.2393588807
2012-09-30,92,30,137.9877,21.63,67.53960000000001,1460.881548,23189.918499998337,4202.013232199728,0.18119999999999076,5800.882480199728
2012-09-30,99,30,137.9877,21.63,314.83360000000005,6809.850768,65466.96160000612,11862.61344192046,0.18119999999999076,18810.451909920463
2012-09-30,100,30,137.9877,21.63,451.70320000000004,9770.340216,66686.39399999651,12083.574592800518,0.18119999999999076,21991.90250880052
2012-09-30,101,30,137.9877,21.63,913.1152,19750.681775999998,332707.4777999995,60286.59497735988,0.18119999999999076,80175.26445335988
2012-09-30,103,30,137.9877,21.63,833.01,18018.006299999997,173665.9465000013,31468.26950580009,0.18119999999999076,49624.26350580009
2012-09-30,109,30,137.9877,21.63,427.13919999999996,9239.020895999998,114414.0723999982,20731.829918880394,0.18119999999999076,30108.838514880394
2012-09-30,111,30,137.9877,21.63,253.1948,5476.603523999999,62750.565699997016,11370.402504840626,0.18119999999999076,16984.993728840625
2012-09-30,116,30,137.9877,21.63,585.1956,12657.780827999999,183307.57299999357,33215.33222759843,0.18119999999999076,46011.100755598425
2012-09-30,136,30,137.9877,21.63,443.1148,9584.573124,83756.63560000082,15176.702370719633,0.18119999999999076,24899.263194719635
2012-09-30,137,30,137.9877,21.63,351.3804,7600.358052,89602.16089999842,16235.911555080052,0.18119999999999076,23974.25730708005
2012-09-30,144,30,137.9877,21.63,301.846,6528.92898,63869.54389999757,11573.161354678901,0.18119999999999076,18240.0780346789
2012-09-30,153,30,137.9877,21.63,286.1864,6190.211832,93604.45540000535,16961.127318481645,0.18119999999999076,23289.326850481648
2012-09-30,186,30,137.9877,21.63,436.33799999999997,9437.99094,120978.65639998838,21921.33253968161,0.18119999999999076,31497.311179681612
2012-09-30,197,30,137.9877,21.63,455.814,9859.25682,186916.9261999979,33869.34702743949,0.18119999999999076,43866.59154743949
2012-09-30,213,30,137.9877,21.63,317.7356,6872.621028,56107.67500000213,10166.710709999874,0.18119999999999076,17177.319437999875
2012-09-30,214,30,137.9877,21.63,506.41200000000003,10953.691560000001,91594.04529999426,16596.84100835963,0.18119999999999076,27688.520268359636
2012-09-30,217,30,137.9877,21.63,416.33439999999996,9005.313071999999,148281.81870000117,26868.665548440524,0.18119999999999076,36011.96632044052
2012-09-30,218,30,137.9877,21.63,647.914,14014.379819999998,166506.92969999864,30171.055661640657,0.18119999999999076,44323.423181640654
2012-09-30,224,30,137.9877,21.63,570.5183999999999,12340.312991999997,158177.71379999927,28661.801740559902,0.18119999999999076,41140.1024325599
2012-09-30,228,30,137.9877,21.63,204.4124,4421.4402119999995,47132.44949999968,8540.399849399917,0.18119999999999076,13099.827761399916
2012-09-30,236,30,137.9877,21.63,312.8672,6767.3175360000005,60486.252500000126,10960.108953000334,0.18119999999999076,17865.414189000334
2012-09-30,259,30,137.9877,21.63,503.2836,10886.024268,109566.61130000198,19853.469967559802,0.18119999999999076,30877.4819355598
2012-09-30,270,30,137.9877,21.63,364.9036,7892.864868,129964.19409999771,23549.51197092047,0.18119999999999076,31580.364538920472
2012-09-30,275,30,137.9877,21.63,289.9844,6272.362572,76038.12549999883,13778.108340600322,0.18119999999999076,20188.45861260032
2012-10-31,88,31,142.58729,21.63,158.96120000000002,3438.3307560000003,55576.64300000234,10070.487711599619,0.18119999999999073,13651.40575759962
2012-10-31,92,31,142.58729,21.63,71.7604,1552.1774520000001,21270.322999999127,3854.1825275996603,0.18119999999999073,5548.94726959966
2012-10-31,99,31,142.58729,21.63,269.5564,5830.504932,52069.34630000179,9434.965549559776,0.18119999999999073,15408.057771559776
2012-10-31,100,31,142.58729,21.63,403.3816,8725.144008,64438.89819999843,11676.328353840774,0.18119999999999073,20544.059651840773
2012-10-31,101,31,142.58729,21.63,924.1612,19989.606756,360446.11219999933,65312.835530639866,0.18119999999999073,85445.02957663988
2012-10-31,103,31,142.58729,21.63,681.122,14732.668859999998,165270.60020000057,29947.03275624026,0.18119999999999073,44822.288906240254
2012-10-31,109,31,142.58729,21.63,328.7708,7111.312404,99010.80649999985,17940.758137800178,0.18119999999999073,25194.657831800178
2012-10-31,111,31,142.58729,21.63,155.6336,3366.3547679999997,54413.22409999522,9859.676206919497,0.18119999999999073,13368.618264919496
2012-10-31,116,31,142.58729,21.63,445.86359999999996,9644.029668,155764.09700000734,28224.454376400507,0.18119999999999073,38011.071334400505
2012-10-31,136,31,142.58729,21.63,398.6524,8622.851412,76407.92260000146,13845.115575119695,0.18119999999999073,22610.554277119692
2012-10-31,137,29,133.38811,21.63,247.8016,5359.948608,72928.36489999919,13214.619719880013,0.1811999999999908,18707.956437880013
2012-10-31,144,31,142.58729,21.63,291.8676,6313.0961879999995,61391.66109999948,11124.16899131938,0.18119999999999073,17579.85246931938
2012-10-31,153,31,142.58729,21.63,212.53560000000004,4597.145028000001,53826.742600000834,9753.405759120238,0.18119999999999073,14493.138077120238
2012-10-31,186,31,142.58729,21.63,429.06519999999995,9280.680276,105867.23009998669,19183.142094120616,0.18119999999999073,28606.409660120615
2012-10-31,197,31,142.58729,21.63,510.0192,11031.715296,148165.82439999757,26847.64738127957,0.18119999999999073,38021.94996727957
2012-10-31,213,31,142.58729,21.63,246.45000000000002,5330.7135,51702.24860000271,9368.447446319917,0.18119999999999073,14841.748236319916
2012-10-31,214,31,142.58729,21.63,371.4884,8035.294092,73333.00679999884,13287.940832159618,0.18119999999999073,21465.82221415962
2012-10-31,217,31,142.58729,21.63,437.36159999999995,9460.131408,128213.58559999289,23232.301710722055,0.18119999999999073,32835.020408722055
2012-10-31,218,31,142.58729,21.63,499.8192,10811.089296,142218.2547999986,25769.947769762126,0.18119999999999073,36723.62435576213
2012-10-31,224,31,142.58729,21.63,436.89920000000006,9450.129696000002,132291.15959999798,23971.15811952,0.18119999999999073,33563.875105520005
2012-10-31,228,31,142.58729,21.63,172.3632,3728.216016,43658.655099999545,7910.948304119956,0.18119999999999073,11781.751610119956
2012-10-31,236,31,142.58729,21.63,250.4152,5416.480775999999,61489.28460000022,11141.858369520316,0.18119999999999073,16700.926435520316
2012-10-31,259,31,142.58729,21.63,385.9944,8349.058872,102909.55060000121,18647.210568720107,0.18119999999999073,27138.85673072011
2012-10-31,270,31,142.58729,21.63,383.3328,8291.488464,112375.1022999881,20362.368536760012,0.18119999999999073,28796.44429076001
2012-10-31,275,31,142.58729,21.63,250.416,5416.498079999999,59679.915899998065,10814.000761080139,0.18119999999999073,16373.086131080137
2012-11-30,88,30,137.9877,10.4355,147.09879999999998,1535.0495273999998,54258.089100001846,7617.835709639444,0.14039999999999966,9290.872937039443
2012-11-30,92,30,137.9877,10.4355,46.4336,484.55783279999997,18046.416700000507,2533.7169046800427,0.14039999999999966,3156.262437480043
2012-11-30,99,30,137.9877,10.4355,247.44439999999997,2582.2060361999997,56367.27979999971,7913.966083919922,0.14039999999999966,10634.159820119921
2012-11-30,100,30,137.9877,10.4355,322.49559999999997,3365.4028337999994,53652.39079999843,7532.795668320562,0.14039999999999966,11036.186202120562
2012-11-30,101,30,137.9877,10.4355,973.2532000000001,10156.3837686,382149.47679999925,53653.786542720285,0.14039999999999966,63948.15801132028
2012-11-30,103,30,137.9877,10.4355,505.50160000000005,5275.1619468,150493.55530000187,21129.29516412106,0.14039999999999966,26542.44481092106
2012-11-30,109,30,137.9877,10.4355,268.8028,2805.0916193999997,80987.36569999873,11370.626144279859,0.14039999999999966,14313.705463679858
2012-11-30,111,30,137.9877,10.4355,144.0196,1502.9165357999998,53122.283399996435,7458.368589359318,0.14039999999999966,9099.272825159318
2012-11-30,116,30,137.9877,10.4355,413.3528,4313.5431444,139744.3493000078,19620.106641719904,0.14039999999999966,24071.637486119904
2012-11-30,136,30,137.9877,10.4355,303.8444,3170.7682362,66989.66750000099,9405.349316999685,0.14039999999999966,12714.105253199685
2012-11-30,137,30,137.9877,10.4355,181.9836,1899.0898578,63015.43740000031,8847.367410960116,0.14039999999999966,10884.444968760115
2012-11-30,144,30,137.9877,10.4355,498.918,5206.458788999999,77034.16210000277,10815.596358839706,0.14039999999999966,16160.042847839704
2012-11-30,153,30,137.9877,10.4355,162.0316,1690.8807617999998,52536.762999999555,7376.161525200372,0.14039999999999966,9205.029987000371
2012-11-30,186,30,137.9877,10.4355,345.434,3604.776507,103985.16059999165,14599.516548239748,0.14039999999999966,18342.280755239746
2012-11-30,197,30,137.9877,10.4355,401.8116,4193.1049518,88584.39820000085,12437.249507279888,0.14039999999999966,16768.34215907989
2012-11-30,213,30,137.9877,10.4355,176.2252,1838.9980745999999,43198.26630000052,6065.036588520068,0.14039999999999966,8042.022363120068
2012-11-30,214,30,137.9877,10.4355,236.11559999999997,2463.9843437999994,51318.96469999923,7205.18264388013,0.14039999999999966,9807.15468768013
2012-11-30,217,30,137.9877,10.4355,361.664,3774.1446719999994,121183.75150000186,17014.19871059971,0.14039999999999966,20926.33108259971
2012-11-30,218,30,137.9877,10.4355,356.3524,3718.7154702,121526.08880000042,17062.262867520192,0.14039999999999966,20918.966037720194
2012-11-30,224,30,137.9877,10.4355,334.92719999999997,3495.1327955999996,105541.13389999817,14817.975199560417,0.14039999999999966,18451.095695160417
2012-11-30,228,30,137.9877,10.4355,150.2792,1568.2385915999998,38595.995600000366,5418.87778224005,0.14039999999999966,7125.10407384005
2012-11-30,236,30,137.9877,10.4355,207.97199999999998,2170.2918059999997,51527.86709999861,7234.5125408405365,0.14039999999999966,9542.792046840535
2012-11-30,259,30,137.9877,10.4355,330.3316,3447.1754117999994,96769.912800001,13586.495757119892,0.14039999999999966,17171.65886891989
2012-11-30,270,30,137.9877,10.4355,316.9868,3307.9157514,106213.64519999982,14912.39578607985,0.14039999999999966,18358.29923747985
2012-11-30,275,30,137.9877,10.4355,157.73,1645.9914149999997,52837.8663000003,7418.436428519701,0.14039999999999966,9202.4155435197
2012-12-31,88,31,142.58729,10.4355,147.0984,1535.0453532,52420.52610000317,7359.84186443942,0.14039999999999966,9037.47450763942
2012-12-31,92,31,142.58729,10.4355,46.4336,484.55783279999997,18024.75380000048,2530.6754335202127,0.14039999999999966,3157.8205563202127
2012-12-31,99,31,142.58729,10.4355,219.01440000000002,2285.5247712,50400.43610000131,7076.221228440077,0.14039999999999966,9504.333289640077
2012-12-31,100,31,142.58729,10.4355,283.62760000000003,2959.7958198,52064.8631999991,7309.906793280823,0.14039999999999966,10412.289903080824
2012-12-31,101,31,142.58729,10.4355,1077.574,11245.023477,335009.6026000024,47035.34820504085,0.14039999999999966,58422.958972040855
2012-12-31,103,31,142.58729,10.4355,496.00840000000005,5176.0956582,147458.1425000014,20703.12320700033,0.14039999999999966,26021.80615520033
2012-12-31,109,31,142.58729,10.4355,283.006,2953.3091129999993,82109.80589999878,11528.216748359497,0.14039999999999966,14624.113151359496
2012-12-31,111,31,142.58729,10.4355,144.0196,1502.9165357999998,51323.23269999479,7205.781871079379,0.14039999999999966,8851.285696879379
2012-12-31,116,31,142.58729,10.4355,450.50800000000004,4701.276234,134101.47090000677,18827.846514361026,0.14039999999999966,23671.710038361027
2012-12-31,136,31,142.58729,10.4355,308.7096,3221.5390308,52960.55990000169,7435.662609959636,0.14039999999999966,10799.788930759636
2012-12-31,137,31,142.58729,10.4355,185.1304,1931.9282891999999,65057.04820000057,9134.009567280098,0.14039999999999966,11208.525146480097
2012-12-31,144,31,142.58729,10.4355,473.97240000000005,4946.1389802,66506.95799999838,9337.576903199724,0.14039999999999966,14426.303173399723
2012-12-31,153,31,142.58729,10.4355,157.8228,1646.9598294,55455.96349999805,7786.017275400041,0.14039999999999966,9575.564394800042
2012-12-31,186,31,142.58729,10.4355,385.4312,4022.1672876,108532.19259998944,15237.919841039671,0.14039999999999966,19402.67441863967
2012-12-31,197,31,142.58729,10.4355,474.29319999999996,4949.486688599999,90576.38879999684,12716.924987518594,0.14039999999999966,17808.998966118594
2012-12-31,213,31,142.58729,10.4355,156.0852,1628.8271045999998,40933.04710000194,5746.9998128400675,0.14039999999999966,7518.414207440068
2012-12-31,214,31,142.58729,10.4355,230.7192,2407.6702115999997,46725.595100000726,6560.273552040013,0.14039999999999966,9110.531053640014
2012-12-31,217,31,142.58729,10.4355,346.9456,3620.5508087999997,107096.68790000175,15036.37498115867,0.14039999999999966,18799.51307995867
2012-12-31,218,31,142.58729,10.4355,402.63199999999995,4201.666235999999,125048.91889999945,17556.868213560072,0.14039999999999966,21901.12173956007
2012-12-31,224,31,142.58729,10.4355,334.9268,3495.1286213999997,106376.32449999847,14935.235959799958,0.14039999999999966,18572.95187119996
2012-12-31,228,31,142.58729,10.4355,136.8132,1427.7141485999998,35879.55949999962,5037.490153800045,0.14039999999999966,6607.791592400045
2012-12-31,236,31,142.58729,10.4355,201.9084,2107.0151081999998,47601.12309999769,6683.197683240599,0.14039999999999966,8932.800081440599
2012-12-31,259,31,142.58729,10.4355,351.536,3668.453928,100684.27530000077,14136.07225212033,0.14039999999999966,17947.11347012033
2012-12-31,270,31,142.58729,10.4355,304.086,3173.289453,93866.81809999688,13178.901261238901,0.14039999999999966,16494.778004238902
2012-12-31,275,31,142.58729,10.4355,155.0192,1617.7028616,52430.27109999969,7361.21006243991,0.14039999999999966,9121.50021403991
